filename,fold,iso,shortlist_min_km,nearest_bank_km,distance_km
c1a85e0f5d4743d3b503b307f92ea04c.jpg,4,PL,56.4863,21.8945,303.112
c1b0b7b1e1cc427f9cfe8786fe8780cd.jpg,0,BY,4.5294,0.1691,27.5524
c1b18121ada14123a2f407a973864551.jpg,1,FR,18.6672,9.6974,615.9075
c1b5479d2aef40df839308aa857a84d4.jpg,2,BY,6.9888,5.8739,529.6553
c1bbd078b95647c3a8626edbab4d3424.jpg,3,ES,10.5059,10.5059,162.0481
c1bcc3c8594e42ea9bfa7de993c9330a.jpg,1,NO,0.029,0.029,0.029
c1c2b84f4161459f94a674f89fbbc7f8.jpg,3,SE,172.5204,31.5305,1297.8512
c1ca4d98eac74bc69b893c3d135028bd.jpg,4,IS,0.4973,0.4973,0.4973
c1ca5b45adfb467cbd8f9731b698f0a2.jpg,2,PL,59.0038,7.8503,60.0763
c1cbb1813a1949bf8122fea483278b7f.jpg,4,IS,0.4184,0.4184,0.4184
c1cde1d9a2b443ec97d420d408ef4260.jpg,1,BY,4.0566,0.2779,4.0566
c1ce4e9a080d48ed8317b08151e5cf3b.jpg,0,FI,0.1954,0.1954,1.0132
c1d454fc94124d88a96522149fe45a29.jpg,4,FI,0.5043,0.5043,0.5043
c1e1d7c4bc734db2bcd604d741521c18.jpg,3,BY,4.4737,4.4737,39.5713
c1eada98579640ba98f7dc508d65cb9d.jpg,4,SE,0.1636,0.1636,0.1636
c1eb55cc75ca469ea8d969ff395ff03f.jpg,4,PL,3.0462,3.0462,47.2908
c1ef3abb541a48a08bcb2c219fa32bc6.jpg,1,IT,5.4399,5.4399,5.4399
c1f84afa05d24d8e96f4d0bc2e4281a2.jpg,0,FI,24.3462,9.3758,537.7522
c1fa14fc71a34947babe94ce76222dee.jpg,1,FI,42.7521,30.395,553.8355
c200b4ba9aad44a6abee49ea7058769b.jpg,1,GB,0.851,0.851,28.2056
c201fa4d177a45909aec6092433a7ae5.jpg,4,PL,14.2151,12.0011,1542.5939
c2068919491c488eb6fa3c301ebb34a8.jpg,2,SE,24.4064,8.8366,805.4586
c207d14618f345aca6dbd23a3a0f2d75.jpg,4,SE,2.2389,2.2389,4.8143
c20f191ac19647bea1ff87a54dfc3557.jpg,4,FR,0.2319,0.2319,1250.9338
c21b266b63d249de95aae8092e96dbac.jpg,3,TR,0.1391,0.1391,0.1391
c21de4cfc10248b1bc3f860dee8a8dbf.jpg,0,FI,16.5697,14.6638,279.4419
c225e45622f24723bcee0c8f227a3c15.jpg,0,TR,0.1027,0.1027,0.3016
c226b64238c348cb8a4ec99396e43968.jpg,3,DE,16.8505,16.8505,1143.2014
c23507a9a2124674872fade1966c2d79.jpg,3,NO,0.5782,0.5782,0.5782
c23e6b05dc474cebb4b21294bf7d8bdb.jpg,0,FR,673.4724,1.2904,1427.5565
c24594ee96174debbd764bf65e02059d.jpg,0,NO,0.6291,0.6291,4.6708
c24e3b0a52fd404abcd6dc33336a0977.jpg,4,PL,36.5783,14.4852,721.1376
c251123b36c248688120cf4d9a16d570.jpg,2,FR,0.2797,0.2797,0.5076
c25cffc7b44346f18d8e8819f8b1ec7b.jpg,1,FR,35.9578,15.285,98.6938
c261b6824e9a4fa9953fe03b3e921d3e.jpg,3,BY,15.7416,15.7416,37.2399
c2642c45e32a4ad4aba3fcb678991aba.jpg,1,IT,77.5571,2.9646,1308.6449
c2645711c5804e7e8693125703eef092.jpg,0,IT,11.31,11.31,1402.6652
c26c261c4c39455eb384720744acca68.jpg,3,FR,99.9013,5.1754,99.9013
c274370f183c4540aecdb6aa30bb3385.jpg,0,GB,2.3858,2.3858,2.3858
c276ae69cc024d37bcc519421f25e608.jpg,1,TR,15.4001,15.4001,314.3613
c278dfc9ab77442ca77692c169fba55a.jpg,2,NO,0.0678,0.0678,0.0678
c279b3619ce34b5b8c699e68d7c79ee6.jpg,0,PL,7.1364,7.1364,7.1364
c27c457cb5d54655bcd8a429330f9f00.jpg,2,SE,31.3895,10.1183,92.7117
c27ffdf8cd8b40028811f341b20b0af6.jpg,4,NO,0.4727,0.4727,0.4727
c28159acc34341569b730df7f812102f.jpg,4,DE,13.6466,10.2121,182.041
c2827b92f3a04ccea64114122e8a8ff3.jpg,1,ES,6.8322,6.8322,11.8056
c28e002300c74c2287265c6e0733833d.jpg,1,IS,2.0297,2.0297,16.6004
c29b2ce01d484ffbb03ef1227ca6e42e.jpg,0,TR,31.1684,31.1684,2345.7341
c29e36fe0e784442aed70128ee0dc97d.jpg,4,BY,9.3272,9.3272,17.6487
c2a01823b6d24fbeb0e3f16ed1f8615d.jpg,2,PL,4.7606,4.7606,6.1877
c2a8eafce592417d9f2f598d1c266bb9.jpg,0,SE,0.1777,0.1777,0.1777
c2ac3d80ec1c4920874250051e8f1874.jpg,4,IS,0.0749,0.0749,0.0749
c2ada03e95e24889b2fe5e5ea9e0694c.jpg,0,IS,2.6921,2.6921,336.2544
c2b51b4444e748449c95ad85610d1f1d.jpg,4,FI,0.5892,0.5892,0.5892
c2b6576b96074f5bb14ae9c8717d316c.jpg,3,TR,0.0784,0.0784,0.0784
c2c4ab459b81464cb0580cb926e9b877.jpg,2,PL,7.399,7.399,1326.475
c2c851fceb564678896c211e2813b6a9.jpg,4,BY,8.2716,8.2716,114.908
c2c8cc65e88b424cbdc5c5267cb60cfc.jpg,0,PL,3.4106,3.4106,81.4286
c2cb63d76de840878a6240e571e00017.jpg,2,GB,0.1278,0.1278,63.1288
c2ccc9137ba849afa4b1a5b4e2d67b11.jpg,3,TR,750.9514,4.7526,2567.6482
c2cf658cd61444058dca4516d24a85ea.jpg,4,ES,9.0273,9.0273,901.0447
c2d463922b0e4135932956e62ffcabb1.jpg,1,FR,485.5536,3.905,863.6219
c2d6d69addb74e698380d8852d800199.jpg,0,IT,1.5598,1.5598,1.5598
c2e2316e374b43d1a310adb32cb31e36.jpg,4,DE,24.345,21.9261,418.1265
c2e2fb53eb2441858d6cdf18d8562bee.jpg,0,FR,18.5535,15.7168,18.5535
c2e5cdec00cc464cb75cd51336a96a1f.jpg,4,IT,285.4163,15.9299,1091.3075
c2e9d7b622a341c6bba153ca2968ac82.jpg,2,BY,1.1961,1.1961,44.4181
c2ea45e959b64aeaa6bbe76f96ab5237.jpg,2,GB,0.2018,0.2018,0.2018
c2ef1316d5c345d489b6751d5177ceb2.jpg,0,TR,44.3461,14.0094,1676.7826
c2f5a08a91464fe9b0fed2ec3de6f605.jpg,1,NO,3.9187,3.9187,175.9987
c2f8f437df3e447da6574eb58879ee21.jpg,1,FI,8.6155,8.6155,16.6021
c2fcc26361144948b6b1f06f96285a75.jpg,0,FR,3.905,3.905,3.905
c2ff368c9297429d99e6f2769082f6a3.jpg,1,FI,0.1863,0.1863,0.1863
c30704c668b34745afdf340d9634b081.jpg,3,NO,0.4799,0.4799,2.1612
c30a4950b3e54d22a323ff87874bb824.jpg,0,FI,0.5634,0.5634,8.0513
c3112de98daf412b8e61eb12128fd9be.jpg,2,SE,5.7172,5.7172,39.1391
c3113bc27c204b61ad188f9a99f79cd5.jpg,3,NO,0.1199,0.1199,0.1199
c312fab61afd44a3a9a8f64890eb2a96.jpg,1,PL,6.3637,6.3637,6.3637
c31d6f9393914f9288d5823382700f09.jpg,0,FI,3.72,3.72,56.9974
c326d09f2e724568bf4fcf789f9efb53.jpg,2,SE,18.912,18.912,62.2908
c32dca9aa6f74ab4bf540227132e96e7.jpg,3,IT,536.7399,5.3543,993.8441
c32e133c77a646648dd7ebf61d5b8fc5.jpg,0,IT,2.4779,2.4779,2.6442
c3310661adba460ab8324cf4d729e3f0.jpg,2,BY,1.4279,1.4279,141.0941
c34b23cd84774d308544df2e3cd4766d.jpg,4,SE,22.6265,17.8608,209.8794
c34e20f2c8334aae9704c913cd9e7b38.jpg,2,TR,19.0627,19.0627,3048.7244
c350a5d8e2844ccea6229496839dde0c.jpg,1,BY,2.1333,2.1333,185.3445
c352ab6b058c4fc8ab4894ca41e56703.jpg,1,ES,13.0953,11.8339,612.3783
c35a62a90b884e879820b4fd492e7d1b.jpg,2,GB,1.7448,1.7448,48.0652
c35fe0cb05fb473981a06e8ecc5a5f91.jpg,3,ES,97.2744,22.8021,641.5737
c365a47d03bc479fb514c08ee0ae6920.jpg,0,BY,1792.9875,5.6298,2760.9421
c37b5ea64af04b4ebd6838cce9d52c87.jpg,0,BY,1839.4307,10.4409,2070.3171
c37eed289a2b49339a1c68872d4d6e3d.jpg,1,SE,5.0751,5.0751,65.9036
c38856319e154aa184880d3bf2e859ed.jpg,4,BY,0.5535,0.5535,4.5449
c38866c3e0104f9e98cee2cc139027b6.jpg,0,SE,132.7441,4.9444,2473.5486
c389c15f458d4f91835d6863e4f5c66c.jpg,1,IT,10.1058,10.1058,36.1052
c38d3c9eb55d4799bdaf30548202db73.jpg,1,PL,0.5006,0.5006,0.5006
c3957269d1ec49ba8becd42904758250.jpg,0,GB,4.9175,4.9175,198.6582
c39be3a6627840049fb4f720df71a171.jpg,3,IS,0.2873,0.2873,3.5731
c39c6b49e84241f9aae01222eaeb7075.jpg,1,SE,1.5724,1.5724,1.614
c3a93e4a8e884341af0abc19edb56b5e.jpg,1,TR,2.7836,2.7836,428.6666
c3b3f364a2594a02b99014745660189e.jpg,0,GB,7.6563,7.6563,100.8766
c3bc827247eb41d3809152baaf7ed6a9.jpg,4,BY,1.1569,1.1569,1.1569
c3c0bb3838ec4c49bcad019e6eb4d819.jpg,3,NO,420.1901,0.4932,814.8793
c3c4fd97c6d84d66899fd5b095220bdd.jpg,1,GB,0.3424,0.3424,0.3424
c3c67de04df44f4dad71b66757a6b75e.jpg,1,FI,1.7381,1.7381,12.5988
c3ccbe895afd49c5bddaf005edd3571d.jpg,4,PL,1.6096,1.6096,2.2395
c3d981757e0449c99be1a275d39ecc0a.jpg,2,IS,3.3788,3.3788,3.3788
c3e4ddebe0e84d7c83d394cbc1d7b297.jpg,1,DE,9.0,9.0,73.125
c3f5065e1ece4416b0e6fbd5e7b052c0.jpg,0,PL,19.07,19.07,84.3905
c3f74d2cc2184f7895e6433ea69e230c.jpg,3,FR,454.4679,7.757,1081.7831
c3fd2f6c067b4e17bb529d9dad998185.jpg,4,FR,515.5313,10.378,759.3964
c3fda65c92534c1c9fc08356960a5ca5.jpg,1,FI,2.9843,2.9843,2.9843
c412664c36d647809d33bb2f9362650d.jpg,2,DE,6.6678,6.6678,1424.8577
c4144c118e084bd9a14c5dd7e8589394.jpg,0,FI,1.1176,1.1176,1.1176
c416a8c8f1e9443fb4d0d431fcafca3d.jpg,4,DE,63.8252,0.5448,364.648
c4171ed0a338429f91d1abeadeea9716.jpg,2,NO,0.1096,0.1096,1.6443
c41872292e9f4515b154575962969a45.jpg,1,ES,5.0397,5.0397,37.9449
c42b627fbd294614b7e7b51e9e11ddeb.jpg,2,PL,7.0684,7.0684,59.1148
c433dd362db148309588ce6cc5a1f82c.jpg,2,NO,0.2038,0.2038,0.2038
c43cb25ff0c242fa9b7a880a16a3f760.jpg,0,GB,9.0702,9.0702,9.0702
c43f516640dd4096ac547daa2fc48ef3.jpg,0,IT,0.0708,0.0708,0.0708
c442f527b19247fea841a6fdedf7a93a.jpg,4,TR,0.1128,0.1128,0.1128
c45363b7ca5a43698ff35d0cbbe37ed3.jpg,4,NO,3.3592,2.0821,3.3592
c4538f85d6f14aa88b5b35f80aa5d295.jpg,1,PL,547.4724,2.4049,688.6251
c454a9c85e5c47c88863a50e3a5c6e68.jpg,3,PL,130.5515,1.0626,1108.2654
c454b40ff5cf4dca83e0aa223d8230b0.jpg,2,PL,3.6498,0.8143,530.7217
c462058b02b24aa18c892d6814f64b5a.jpg,1,IT,15.2074,12.9513,969.1438
c463745c9c154aa8aa6be45112adc7ff.jpg,1,DE,195.6579,11.9597,952.5326
c4714208d9ab4240889f29869955310e.jpg,3,PL,1.4852,1.4852,12.394
c472375c6ac04401ac624db019590693.jpg,3,ES,1340.3754,10.5213,3704.3179
c47509fe8154495e904e352dca1ff087.jpg,4,IT,183.1891,3.4012,720.5676
c480f7afd29a48598c9b4c4d18904bac.jpg,0,SE,69.6309,3.2967,3.2967
c483ab8236984984b7ac60d5f9b86d3c.jpg,0,IS,1.1845,1.1845,194.6852
c4914ec607814d37973ebdc9e45bf96c.jpg,0,IT,0.9369,0.9369,0.9369
c4948358203742628b1ef265bec303c8.jpg,1,IT,2.6607,0.3762,55.7737
c4966afb7679489597a3b58a7ce5b6ce.jpg,0,ES,14.2893,14.2893,65.5901
c49dc5c58b2545229ce61f9d7f493b3a.jpg,2,BY,0.0806,0.0806,0.9333
c49e0ca66a844c12ac1205913e054f72.jpg,3,IT,8.7972,8.7972,775.946
c4a1464c9aa84587b52721b11b2bbc15.jpg,2,BY,0.5826,0.5826,45.5665
c4a298f7bb7649638c977cb121d2cc56.jpg,0,SE,0.0313,0.0313,129.8217
c4a44b759dd14ff4ba24275607d7b6ef.jpg,4,DE,793.9669,5.7693,1636.7084
c4a7878c1474484b880c22e3da54657d.jpg,0,GB,8.7544,4.6628,80.8047
c4ba3d007ddd4b488c50688f684b6a50.jpg,2,SE,0.9573,0.9573,0.9573
c4c8aa15d5d046a69f83d6219ad445bd.jpg,3,NO,37.8075,15.9104,3015.1653
c4c936fd7c494b278b62db6d967e7148.jpg,3,FR,47.9441,47.9441,1022.9812
c4c960e45c984aa68597ecad8ef51f85.jpg,3,SE,4.8427,4.8427,20.4296
c4cb71fb92764073be2433274d6634bd.jpg,0,PL,33.5637,32.1799,79.1466
c4cc4879069a499fb157f46d0f56d2a1.jpg,3,ES,17.7464,17.7464,33.7803
c4cefec38f8f4fefa5162bbbb9d087be.jpg,1,NO,66.0522,9.2686,1013.5872
c4cf0ac195ae4ef5915a84af105da4f9.jpg,1,SE,2.5291,0.1401,98.6978
c4cf52b905ec452e9510a36c2a2a4e16.jpg,1,PL,2269.5952,21.2711,2724.5469
c4d01f8baf4940a99d8d312623cd306b.jpg,1,PL,5.4759,5.4759,985.6447
c4d84d2520714c3fa5669617b24b0559.jpg,0,FR,1.9865,1.9865,79.0412
c4d985a9b35345e08bee4403b60692f4.jpg,0,GB,959.4804,12.2015,2918.4595
c4d989f7f6c948ca9d782d43e60529a4.jpg,0,ES,5.5569,5.5569,2749.6018
c4da6674ff26447c83f9eb397618ba04.jpg,1,TR,0.6846,0.6846,0.6846
c4dbbaa14e39429d8ddc8e81efe8c934.jpg,3,FR,44.0198,27.0765,663.0763
c4e0e1fc4dac478bb65b85f89ee521f8.jpg,3,GB,17.0425,8.0907,255.848
c4e68dee284844aeb0e0ded040f8d9b9.jpg,3,ES,76.3653,15.42,1122.92
c4ead54185d14471bb5486850d9f50e8.jpg,0,SE,10.0419,10.0419,64.4896
c4f18661607743dc8be1ba3e66bc4289.jpg,1,PL,1.8428,1.8428,20.886
c4f2f26b2fbd4608be9eea7cc10665bc.jpg,4,FR,853.6183,10.1819,1060.3815
c4f4ee14102044e38ba6c87524c44990.jpg,2,IS,5.3043,5.3043,260.8197
c4fa7cabdccb4c2a90ea13fd825d2b2d.jpg,3,DE,3.9693,3.9693,355.3979
c507dd368d714e7ab11d2f1a206c71a6.jpg,1,DE,343.1955,7.7462,673.6046
c508995d10194efc92840e538c3253c8.jpg,4,NO,741.9858,0.0918,741.9858
c516b8df31374b8a9e7ebc8f8ea2b8ac.jpg,3,SE,6.2093,6.2093,7.1811
c5185cc2ff2f4a52b8911cd5a857935d.jpg,3,ES,7.2101,7.2101,7.2101
c51a2d62ce654955a50b11f17098feed.jpg,1,DE,112.9584,6.0624,629.5136
c51b3692eb18432cb0d295b61a784d95.jpg,4,SE,0.0823,0.0823,0.0823
c51e5c5e49614fae884bdbd043d7979c.jpg,3,ES,0.3055,0.3055,0.3055
c5235560bfb44af2ba53e56cb79f02e6.jpg,1,DE,66.7612,11.1922,559.1356
c5271152651c4f76a6d6fa1b4652e16f.jpg,3,FI,1.7893,1.7893,3.4451
c533c5b4842b42769754293fd7c01afe.jpg,3,DE,19.8113,8.8209,180.5222
c536c9993aeb4960b8cbba72f7d34dd5.jpg,3,IS,0.0711,0.0711,2.0546
c5371eee8d4b4277b398bb9d3b1e448f.jpg,0,SE,16.0344,8.6611,205.8055
c5391861dd1e4f5aada14fdbf6f3e1c9.jpg,3,SE,90.038,16.0793,1043.9479
c53cc669bfa3425384e047269e61be3d.jpg,3,DE,17.4825,11.0167,619.0398
c53f85f19f7a46bbb84b802c8d706ac1.jpg,4,GB,0.0524,0.0524,0.1769
c54025923cc9491cbe5d142375f5bc53.jpg,4,IS,0.8649,0.8649,0.8649
c54526fae9eb4054a267ac55928d402f.jpg,1,DE,117.3329,7.8138,497.2281
c551d71bf8a7457798ce78b018c6ad1d.jpg,4,FI,10.2602,10.2602,28.9115
c555b21338bb4220adf661d7bbb443f8.jpg,3,IS,1.322,0.2363,4488.6094
c5601809f42b458c9da5dd388aaf99db.jpg,2,IT,1364.1874,12.0166,1560.4575
c5618a0fa22d44c2ab6dd681f4564cde.jpg,2,FI,3.8333,3.8333,81.0819
c5654d81aa6c4a87b9b9e94b48158cf4.jpg,2,IT,3.6609,3.6609,3.6609
c5671a60d59c47d39e6304e2b9c3e7f7.jpg,2,FI,1.0006,1.0006,174.9714
c568daae0aa240a3930b0f0e35c56d5f.jpg,1,BY,8.9739,8.9739,145.0681
c56a536c5c2542f992653d72b3057a1b.jpg,1,FI,0.1,0.1,0.1
c56f4f29defd4297a48a7ef9c1f95125.jpg,1,PL,0.1806,0.1806,0.1806
c572746d778e4d1783fb32eaac4e1ff3.jpg,3,NO,3.4025,3.4025,3.4025
c5756a5a50b14357b28b0599bb276fc3.jpg,0,FI,32.8247,15.7538,325.1024
c579f500f5624fc1a5fccf16df2da661.jpg,2,SE,5.2615,5.2615,23.327
c57c35d067f648789e6a6e375612db63.jpg,0,TR,0.0539,0.0539,0.0539
c580520645124118acd2ad859ae10faa.jpg,3,TR,21.1093,21.1093,28.3756
c5872ad39cdd45d3bd23d565d9181f29.jpg,2,GB,1.3102,1.3102,67.5198
c589019eff6e41b1a42cb221b764fb02.jpg,2,IT,107.903,15.9299,1505.8381
c58c06b6d5cc4d36a5941303f7f67b7e.jpg,2,TR,0.3852,0.3852,37.182
c58d9f8ba1ed46d4aa8a6bc7fb536c3c.jpg,2,FI,5.1083,5.1083,10.6568
c58dbd005d164fb5857a6e08dc7d4ef0.jpg,0,FR,82.926,14.0929,984.6772
c5911ad1d298414e90c59b1eec637d1f.jpg,4,NO,0.3596,0.3596,0.3596
c5945afb8f214f55b39848350c77f58a.jpg,0,IT,0.9065,0.9065,41.3629
c5a853fd0f1442cc9943ebef7081374e.jpg,3,ES,22.2861,4.2733,749.1049
c5aa28ee7e364d149fbad981f44397a6.jpg,4,DE,0.0098,0.0098,1433.5333
c5b522171aaf42d68344b21452036a4d.jpg,4,ES,1.058,1.058,4.8233
c5b70965fd524173a87c22dbd92f3be6.jpg,2,IT,0.1771,0.1771,0.3875
c5b860bbb33f42e1a4c8ca263a48c448.jpg,1,GB,540.696,20.4438,1782.5094
c5bc08edc14e473a80dadca6e3ed21a5.jpg,4,SE,97.6788,10.372,168.7974
c5c601ec6e0d4b9c8eae286e1e2781d1.jpg,3,IT,27.9066,2.9005,70.5389
c5c87b90000e4225bac418d2174195dc.jpg,1,BY,0.632,0.632,6.4559
c5cdb55e97a640dfa5ea13594ed1d3e0.jpg,2,PL,26.3349,0.5316,399.6491
c5d4477754474d44887758d2ae17495e.jpg,3,ES,0.5287,0.5287,0.5287
c5d4a54ec4c84775886060ef1d27c990.jpg,3,FI,3.6034,3.6034,45.2423
c5d66a467f7b41e29670dc0cbada33b0.jpg,0,FR,282.4584,5.4319,801.8107
c5d7c3b50db14f7db46759ad35c6400d.jpg,0,FI,316.2721,21.2204,1579.2462
c5d8f69d4c434a20a34355f0d7d2157d.jpg,0,IS,12.0413,12.0413,20.6813
c5debb7009324e82ad36e52320372e4f.jpg,1,IS,0.1813,0.1813,257.8576
c5e2b8a6b2214219a69182a697cd8d07.jpg,4,PL,451.1178,15.999,2928.611
c5f672da62a44c0d82399430d99da01e.jpg,0,DE,13.7833,13.3925,80.1448
c5fb9bc0b1e74c2f9ad6d21ffb24bbcd.jpg,1,FI,0.3504,0.3504,0.3504
c6046e55f47e4b6fbeb2dfcdaddbf817.jpg,1,FI,6.1395,6.1395,6.1395
c60c76a08ef44fd893557b1401aed735.jpg,3,IS,0.8565,0.8565,0.8565
c614fe30b80b4c1eaf3fc6e26e31b317.jpg,2,ES,96.1547,39.248,3257.035
c61d2aaa97554b358b7c2617f2b08810.jpg,1,NO,4.0444,4.0444,534.1555
c623703cedfc4b2cb1d87325305a90f1.jpg,1,TR,0.554,0.554,0.554
c629736872724e1189f23b2b8b35e069.jpg,2,DE,47.5324,10.8702,1165.2135
c632448d755b40a69363e1183db9142c.jpg,2,FI,1.619,1.619,1.619
c636314df2a04418849269b0f7d572b5.jpg,3,IT,0.0021,0.0021,0.0021
c63747dd8b534806b1560e1749a78548.jpg,2,FI,2.5334,2.5334,2.5334
c639423573b34796b49d4accbbcee6f8.jpg,3,IT,0.4759,0.4759,0.4759
c63c30bcdae04ecd835c0c70c5aaf045.jpg,4,IS,0.0588,0.0588,0.0588
c63f424278da40ceaa136f5991e24923.jpg,0,IS,0.1404,0.1404,0.1404
c641885ca9d24ad3afe5ca1974a0be99.jpg,2,IS,161.7161,13.2797,1341.9462
c65306fc0a304d6eac4395bb02fb16b7.jpg,2,IS,0.9618,0.9618,0.9618
c65415c2ea4a4b4d825a8a1832162bc9.jpg,0,PL,12.922,12.922,12.922
c65426fe4c894b46a898c403a56b9c42.jpg,4,FI,1028.8337,0.0562,2310.307
c6546f6b76a6425ca9b37ae5c0f6c603.jpg,0,IT,696.8641,5.8526,2252.5852
c655967ac45a4264860725a491a38495.jpg,4,SE,0.968,0.968,18.2545
c65870a21ca541059d418561d9252123.jpg,1,IS,0.724,0.724,4.5301
c66281d495d346a1a8bcab87714c0d78.jpg,1,TR,12.3858,12.3858,12.8586
c6666f8af6fc4494ac76a4f1151ba4c0.jpg,0,DE,170.134,2.019,307.8012
c66905a7a286484682641b7dde49c4c4.jpg,3,TR,4.0127,4.0127,7.9139
c66b6559f837449b9f4103c8204e57d9.jpg,3,GB,366.7915,1.0605,1802.6909
c6724e12c949493b96462c00158d5fdf.jpg,3,IS,1.491,1.491,10.1817
c6765193c03b47caa7e9cdcd1fbbed79.jpg,0,BY,0.4155,0.4155,3.1932
c679384554594fddaa0fb43f82a2aa6a.jpg,0,PL,563.303,8.4206,1353.7192
c680c4a288e34219aae56351514fb55c.jpg,2,GB,13.0616,13.0616,13.7682
c6813d4da36042b6992825fa1de7c083.jpg,4,BY,1.7603,0.3296,14.9266
c681e2b5ce46438ab03fa022d99d4842.jpg,0,FR,308.3854,23.5512,676.9762
c684fbe377e045d3969c4e46c843d2be.jpg,3,IS,0.6459,0.6459,2.0212
c6896bcf462f4e24a657fffe4458c4ff.jpg,0,FR,3.6681,3.6681,1102.2456
c68ac5f54b0a4597a4bdb14c3fd30a4d.jpg,2,FR,18.5286,4.7729,2752.028
c6a1beebe722478ca4c989b56ee08cc2.jpg,3,NO,1.042,1.042,1.042
c6a40eed2fd643248c321fd923694a6d.jpg,0,DE,6.6574,6.6574,321.5893
c6bdf7b7903e40ccbcfcaaf1eef68ede.jpg,0,BY,0.3339,0.3339,2.2266
c6c0f256d39b4409bc2b94cb777cc423.jpg,2,DE,30.3173,7.7399,588.5754
c6d61f8d8fc04fed82e26fe34bb6334d.jpg,2,TR,5.4353,5.4353,26.1234
c6db762243634a69940dfbc08c7ce562.jpg,4,SE,1.8307,1.8307,1.8307
c6deec21b0d94741b88f333637fdb653.jpg,3,SE,48.141,20.9074,712.5774
c6e612672aa840f882433e9940343d2f.jpg,3,FR,937.7128,4.903,1710.4698
c6e9bcb94a1243e6884d1a193d18b0f7.jpg,0,PL,390.2229,0.7977,2518.1306
c6f1b725e00c42f9b1a79bf8b33b1015.jpg,0,SE,70.9569,1.0375,964.2597
c6f330e4316041358550d690d37671d0.jpg,2,PL,8.1721,8.1721,13.0793
c6fe5f627bb447f19cce19c1a7c695f2.jpg,2,PL,9.8127,1.2031,52.835
c703357b7964466ab7e6ac0c404656ad.jpg,0,NO,641.819,0.0432,962.5868
c7070ce4ab65457080a3439a605978b8.jpg,2,FR,41.7941,30.692,91.605
c70f5ea0c00747fc88d2e5419d726d87.jpg,2,IT,4.6502,4.6502,5.0782
c713389b3f0b465b86e06d948d73bdb6.jpg,2,DE,477.045,10.3659,959.6603
c72792bb35f64be09e8d650f266c47c9.jpg,1,IS,0.2404,0.2404,3.8017
c72f3f6e4ab64bdaac4402a4e0feb6a2.jpg,1,FR,5.4892,5.4892,21.0064
c731d8a2c1944e05b8243bae7590d3b7.jpg,0,ES,0.05,0.05,2080.4468
c73822d5c7c747cc906ba303188fbb82.jpg,0,FI,0.4665,0.4665,232.326
c73d1489c45c45c3919b933b136f3370.jpg,0,PL,23.2928,7.7916,238.282
c73e87a9f6b3457b9d3c19e886bd9ea2.jpg,0,DE,124.2672,14.503,351.1352
c7414a8e3d5b4d6785a88b521d909034.jpg,2,TR,12.4608,12.4608,13.3515
c7431fc92bb941dfa59e1dac12c7e948.jpg,1,TR,81.1749,5.3974,2885.227
c745df6da9834378bc65592b0e47c1ac.jpg,2,BY,0.0329,0.0329,0.6277
c745ec06afb44082a580d022ef38f97d.jpg,3,SE,14.9904,14.9904,817.3104
c74c43b4a95446029d356132065c6cf6.jpg,3,ES,237.2649,2.6005,743.0363
c7562e8b08354d7f943767cec66dab6e.jpg,3,PL,15.7548,15.6714,162.669
c7588eea1d86408da77804be95032651.jpg,0,TR,8.1806,8.1806,8.1806
c75939874a064dfa87120014839b0139.jpg,4,BY,4.0743,4.0743,32.0053
c764746b4dd44b8da2969af8316eaedd.jpg,2,IS,13.3648,13.3648,13.3648
c7653718fabd4532a0d863bf1e3a058b.jpg,1,GB,3.7084,3.7084,18.8351
c76cbc00eae14f598540d7528b184b65.jpg,1,NO,2.1145,2.1145,11.8092
c76f533b7db94df19ea1f0f8a524f8fe.jpg,2,DE,21.689,20.0027,560.1401
c780829d8d154297a0db5573f5dfdab5.jpg,0,IS,0.3238,0.3238,1.3325
c784bcf85a6e430c9db3f934fcc1d21d.jpg,3,IS,5.2661,5.2661,74.877
c78cbc2740264d198b130f2b5f0713c0.jpg,3,DE,3.1234,3.1234,372.0115
c78eed6832e645c6b19ad675237305e6.jpg,1,TR,31.1684,31.1684,120.2674
c7916c46174a46e7accb061d0edbd59f.jpg,3,NO,0.1257,0.1257,0.1257
c799dfcfc0704fbda65f66bc0bbf4757.jpg,1,ES,1.4304,1.4304,1.4304
c7a00cf6acf543b9b0949e89758efbc4.jpg,0,IS,0.3169,0.3169,7.3733
c7a15cbcb86d42d49b39eb977f388f21.jpg,2,DE,138.1766,8.847,1278.1809
c7a2bd358a91459d97d00e15b0a4cb87.jpg,1,SE,15.2482,15.2482,2570.3142
c7a3348421a344e6924c6a6da1ce83e6.jpg,1,GB,1.1879,1.1879,1.9642
c7bfe55de38a47f1b5094e8090a765d3.jpg,0,SE,15.2482,0.7039,260.9847
c7c0003f13ff44e689c57f3a314d6d11.jpg,0,DE,13.2667,13.2667,426.8332
c7c2feb2ecc94c4aa20ff8725521dc07.jpg,4,SE,4.0445,4.0445,163.1304
c7d5acbe5dcb4675b00e22e13152a4f5.jpg,4,NO,0.1101,0.1101,0.696
c7dd6c807c7b493b8ef578fafb9ad372.jpg,4,BY,1.4624,1.4624,1.4624
c7ddf4ae47be4a038f11aca2c55fa417.jpg,0,BY,2.0828,2.0828,411.5005
c7e80631aff64214adac0c944cf05ba2.jpg,3,FR,17.258,17.258,63.6414
